1 1 0 1 0 00000000000000000000000000000000 00000000000000000000000000000000 UUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUU UUUUUUUUUUUUUUUUUUUUUUUUUUUUUUUU U
1 0 0 0 1 00000000000000010010011111100000 00000000000000000110000000010010 00000000000000000010110110001100 10101111101011000000010101011100 1
1 0 0 0 0 00000000000000010010011111100000 11111111111111111111111111111111 00000000000000000010110110001100 10101111101011000000010101011100 1
1 0 0 0 0 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000010110110010000 00000001011000000000000000010011 1
1 0 1 0 0 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000010110110010100 00000000000000000101100000010010 1
1 0 0 0 0 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000010110110010100 00000000000000000101100000010010 1
1 0 0 0 1 00000000000000010010011111100000 00000000000000000101100000010010 00000000000000000010110110011000 10101111101010110000010101100000 1
1 0 0 0 0 00000000000000010010011111100000 00000000000000000000000000000000 00000000000000000010110110011000 10101111101010110000010101100000 1
1 0 0 0 0 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000010110110011100 00111100000010111111111111111111 1
1 0 1 0 1 00000000000000001111111111111111 00000000000000000000000000000000 00000000000000000010110110100000 00110101011010111111111111111111 1
1 0 0 0 1 00000000000000001111111111111111 00000000000000000000000000000000 00000000000000000010110110100000 00110101011010111111111111111111 1
1 0 0 0 0 11111111111111110000000000000000 00000000000000000000000000000000 00000000000000000010110110100000 00110101011010111111111111111111 1
1 0 0 0 1 00000000000000001111111111111111 00000000000000000000000000000000 00000000000000000010110110100100 00000001011000000000000000010011 1
1 0 0 0 0 11111111111111111111111111111111 00000000000000000000000000000000 00000000000000000010110110100100 00000001011000000000000000010011 1
1 0 0 0 0 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000010110110101000 00000000000000000101100000010010 1
1 0 0 0 1 00000000000000010010011111100000 00000000000000000101100000010010 00000000000000000010110110101100 10101111101010110000010101100100 1
1 0 0 0 0 00000000000000010010011111100000 11111111111111111111111111111111 00000000000000000010110110101100 10101111101010110000010101100100 1
1 0 0 0 0 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000010110110110000 00000001010000000000000000010011 1
1 0 1 0 0 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000010110110110100 00000000000000000101000000010010 1
1 0 0 0 0 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000010110110110100 00000000000000000101000000010010 1
1 0 0 0 1 00000000000000010010011111100000 00000000000000000101000000010010 00000000000000000010110110111000 10101111101010100000010101101000 1
1 0 0 0 0 00000000000000010010011111100000 00000000000000000000000000000000 00000000000000000010110110111000 10101111101010100000010101101000 1
1 0 0 0 0 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000010110110111100 00111100000010101111111111111111 1
1 0 1 0 1 00000000000000001111111111111111 00000000000000000000000000000000 00000000000000000010110111000000 00110101010010101111111111111111 1
1 0 0 0 1 00000000000000001111111111111111 00000000000000000000000000000000 00000000000000000010110111000000 00110101010010101111111111111111 1
1 0 0 0 0 11111111111111110000000000000000 00000000000000000000000000000000 00000000000000000010110111000000 00110101010010101111111111111111 1
1 0 0 0 1 00000000000000001111111111111111 00000000000000000000000000000000 00000000000000000010110111000100 00000001010000000000000000010011 1
1 0 0 0 0 11111111111111111111111111111111 00000000000000000000000000000000 00000000000000000010110111000100 00000001010000000000000000010011 1
1 0 0 0 0 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000010110111001000 00000000000000000101000000010010 1
1 0 0 0 1 00000000000000010010011111100000 00000000000000000101000000010010 00000000000000000010110111001100 10101111101010100000010101101100 1
1 0 0 0 0 00000000000000010010011111100000 11111111111111111111111111111111 00000000000000000010110111001100 10101111101010100000010101101100 1
1 0 0 0 0 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000010110111010000 00000001001000000000000000010011 1
1 0 1 0 0 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000010110111010100 00000000000000000100100000010010 1
1 0 0 0 0 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000010110111010100 00000000000000000100100000010010 1
1 0 0 0 1 00000000000000010010011111100000 00000000000000000100100000010010 00000000000000000010110111011000 10101111101010010000010101110000 1
1 0 0 0 0 00000000000000010010011111100000 00000000000000000000000000000000 00000000000000000010110111011000 10101111101010010000010101110000 1
1 0 0 0 0 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000010110111011100 00111100000010011111111111111111 1
1 0 1 0 1 00000000000000001111111111111111 00000000000000000000000000000000 00000000000000000010110111100000 00110101001010011111111111111111 1
1 0 0 0 1 00000000000000001111111111111111 00000000000000000000000000000000 00000000000000000010110111100000 00110101001010011111111111111111 1
1 0 0 0 0 11111111111111110000000000000000 00000000000000000000000000000000 00000000000000000010110111100000 00110101001010011111111111111111 1
1 0 0 0 1 00000000000000001111111111111111 00000000000000000000000000000000 00000000000000000010110111100100 00000001001000000000000000010011 1
1 0 0 0 0 11111111111111111111111111111111 00000000000000000000000000000000 00000000000000000010110111100100 00000001001000000000000000010011 1
1 0 0 0 0 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000010110111101000 00000000000000000100100000010010 1
1 0 0 0 1 00000000000000010010011111100000 00000000000000000100100000010010 00000000000000000010110111101100 10101111101010010000010101110100 1
1 0 0 0 0 00000000000000010010011111100000 11111111111111111111111111111111 00000000000000000010110111101100 10101111101010010000010101110100 1
1 0 0 0 0 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000010110111110000 00000001000000000000000000010011 1
1 0 1 0 0 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000010110111110100 00000000000000000100000000010010 1
1 0 0 0 0 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000010110111110100 00000000000000000100000000010010 1
1 0 0 0 1 00000000000000010010011111100000 00000000000000000100000000010010 00000000000000000010110111111000 10101111101010000000010101111000 1
1 0 0 0 0 00000000000000010010011111100000 00000000000000000000000000000000 00000000000000000010110111111000 10101111101010000000010101111000 1
1 0 0 0 0 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000010110111111100 00111100000010001111111111111111 1
1 0 1 0 1 00000000000000001111111111111111 00000000000000000000000000000000 00000000000000000010111000000000 00110101000010001111111111111111 1
1 0 0 0 1 00000000000000001111111111111111 00000000000000000000000000000000 00000000000000000010111000000000 00110101000010001111111111111111 1
1 0 0 0 0 11111111111111110000000000000000 00000000000000000000000000000000 00000000000000000010111000000000 00110101000010001111111111111111 1
1 0 0 0 1 00000000000000001111111111111111 00000000000000000000000000000000 00000000000000000010111000000100 00000001000000000000000000010011 1
1 0 0 0 0 11111111111111111111111111111111 00000000000000000000000000000000 00000000000000000010111000000100 00000001000000000000000000010011 1
1 0 0 0 0 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000010111000001000 00000000000000000100000000010010 1
1 0 0 0 1 00000000000000010010011111100000 00000000000000000100000000010010 00000000000000000010111000001100 10101111101010000000010101111100 1
1 0 0 0 0 00000000000000010010011111100000 11111111111111111111111111111111 00000000000000000010111000001100 10101111101010000000010101111100 1
1 0 0 0 0 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000010111000010000 00000000111000000000000000010011 1
1 0 1 0 0 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000010111000010100 00000000000000000011100000010010 1
1 0 0 0 0 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000010111000010100 00000000000000000011100000010010 1
1 0 0 0 1 00000000000000010010011111100000 00000000000000000011100000010010 00000000000000000010111000011000 10101111101001110000010110000000 1
1 0 0 0 0 00000000000000010010011111100000 00000000000000000000000000000000 00000000000000000010111000011000 10101111101001110000010110000000 1
1 0 0 0 0 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000010111000011100 00111100000001111111111111111111 1
1 0 1 0 1 00000000000000001111111111111111 00000000000000000000000000000000 00000000000000000010111000100000 00110100111001111111111111111111 1
1 0 0 0 1 00000000000000001111111111111111 00000000000000000000000000000000 00000000000000000010111000100000 00110100111001111111111111111111 1
1 0 0 0 0 11111111111111110000000000000000 00000000000000000000000000000000 00000000000000000010111000100000 00110100111001111111111111111111 1
1 0 0 0 1 00000000000000001111111111111111 00000000000000000000000000000000 00000000000000000010111000100100 00000000111000000000000000010011 1
1 0 0 0 0 11111111111111111111111111111111 00000000000000000000000000000000 00000000000000000010111000100100 00000000111000000000000000010011 1
1 0 0 0 0 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000010111000101000 00000000000000000011100000010010 1
1 0 0 0 1 00000000000000010010011111100000 00000000000000000011100000010010 00000000000000000010111000101100 10101111101001110000010110000100 1
1 0 0 0 0 00000000000000010010011111100000 11111111111111111111111111111111 00000000000000000010111000101100 10101111101001110000010110000100 1
1 0 0 0 0 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000010111000110000 00000000110000000000000000010011 1
1 0 1 0 0 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000010111000110100 00000000000000000011000000010010 1
1 0 0 0 0 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000010111000110100 00000000000000000011000000010010 1
1 0 0 0 1 00000000000000010010011111100000 00000000000000000011000000010010 00000000000000000010111000111000 10101111101001100000010110001000 1
1 0 0 0 0 00000000000000010010011111100000 00000000000000000000000000000000 00000000000000000010111000111000 10101111101001100000010110001000 1
1 0 0 0 0 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000010111000111100 00111100000001101111111111111111 1
1 0 1 0 1 00000000000000001111111111111111 00000000000000000000000000000000 00000000000000000010111001000000 00110100110001101111111111111111 1
1 0 0 0 1 00000000000000001111111111111111 00000000000000000000000000000000 00000000000000000010111001000000 00110100110001101111111111111111 1
1 0 0 0 0 11111111111111110000000000000000 00000000000000000000000000000000 00000000000000000010111001000000 00110100110001101111111111111111 1
1 0 0 0 1 00000000000000001111111111111111 00000000000000000000000000000000 00000000000000000010111001000100 00000000110000000000000000010011 1
1 0 0 0 0 11111111111111111111111111111111 00000000000000000000000000000000 00000000000000000010111001000100 00000000110000000000000000010011 1
1 0 0 0 0 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000010111001001000 00000000000000000011000000010010 1
1 0 0 0 1 00000000000000010010011111100000 00000000000000000011000000010010 00000000000000000010111001001100 10101111101001100000010110001100 1
1 0 0 0 0 00000000000000010010011111100000 11111111111111111111111111111111 00000000000000000010111001001100 10101111101001100000010110001100 1
1 0 0 0 0 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000010111001010000 00000000101000000000000000010011 1
1 0 1 0 0 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000010111001010100 00000000000000000010100000010010 1
1 0 0 0 0 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000010111001010100 00000000000000000010100000010010 1
1 0 0 0 1 00000000000000010010011111100000 00000000000000000010100000010010 00000000000000000010111001011000 10101111101001010000010110010000 1
1 0 0 0 0 00000000000000010010011111100000 00000000000000000000000000000000 00000000000000000010111001011000 10101111101001010000010110010000 1
1 0 0 0 0 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000010111001011100 00111100000001011111111111111111 1
1 0 1 0 1 00000000000000001111111111111111 00000000000000000000000000000000 00000000000000000010111001100000 00110100101001011111111111111111 1
1 0 0 0 1 00000000000000001111111111111111 00000000000000000000000000000000 00000000000000000010111001100000 00110100101001011111111111111111 1
1 0 0 0 0 11111111111111110000000000000000 00000000000000000000000000000000 00000000000000000010111001100000 00110100101001011111111111111111 1
1 0 0 0 1 00000000000000001111111111111111 00000000000000000000000000000000 00000000000000000010111001100100 00000000101000000000000000010011 1
1 0 0 0 0 11111111111111111111111111111111 00000000000000000000000000000000 00000000000000000010111001100100 00000000101000000000000000010011 1
1 0 0 0 0 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000010111001101000 00000000000000000010100000010010 1
1 0 0 0 1 00000000000000010010011111100000 00000000000000000010100000010010 00000000000000000010111001101100 10101111101001010000010110010100 1
1 0 0 0 0 00000000000000010010011111100000 11111111111111111111111111111111 00000000000000000010111001101100 10101111101001010000010110010100 1
1 0 0 0 0 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000010111001110000 00000000100000000000000000010011 1
1 0 1 0 0 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000010111001110100 00000000000000000010000000010010 1
1 0 0 0 0 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000010111001110100 00000000000000000010000000010010 1
1 0 0 0 1 00000000000000010010011111100000 00000000000000000010000000010010 00000000000000000010111001111000 10101111101001000000010110011000 1
1 0 0 0 0 00000000000000010010011111100000 00000000000000000000000000000000 00000000000000000010111001111000 10101111101001000000010110011000 1
1 0 0 0 0 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000010111001111100 00111100000001001111111111111111 1
1 0 1 0 1 00000000000000001111111111111111 00000000000000000000000000000000 00000000000000000010111010000000 00110100100001001111111111111111 1
1 0 0 0 1 00000000000000001111111111111111 00000000000000000000000000000000 00000000000000000010111010000000 00110100100001001111111111111111 1
1 0 0 0 0 11111111111111110000000000000000 00000000000000000000000000000000 00000000000000000010111010000000 00110100100001001111111111111111 1
1 0 0 0 1 00000000000000001111111111111111 00000000000000000000000000000000 00000000000000000010111010000100 00000000100000000000000000010011 1
1 0 0 0 0 11111111111111111111111111111111 00000000000000000000000000000000 00000000000000000010111010000100 00000000100000000000000000010011 1
1 0 0 0 0 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000010111010001000 00000000000000000010000000010010 1
1 0 0 0 1 00000000000000010010011111100000 00000000000000000010000000010010 00000000000000000010111010001100 10101111101001000000010110011100 1
1 0 0 0 0 00000000000000010010011111100000 11111111111111111111111111111111 00000000000000000010111010001100 10101111101001000000010110011100 1
1 0 0 0 0 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000010111010010000 00000000011000000000000000010011 1
1 0 1 0 0 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000010111010010100 00000000000000000001100000010010 1
1 0 0 0 0 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000010111010010100 00000000000000000001100000010010 1
1 0 0 0 1 00000000000000010010011111100000 00000000000000000001100000010010 00000000000000000010111010011000 10101111101000110000010110100000 1
1 0 0 0 0 00000000000000010010011111100000 00000000000000000000000000000000 00000000000000000010111010011000 10101111101000110000010110100000 1
1 0 0 0 0 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000010111010011100 00111100000000111111111111111111 1
1 0 1 0 1 00000000000000001111111111111111 00000000000000000000000000000000 00000000000000000010111010100000 00110100011000111111111111111111 1
1 0 0 0 1 00000000000000001111111111111111 00000000000000000000000000000000 00000000000000000010111010100000 00110100011000111111111111111111 1
1 0 0 0 0 11111111111111110000000000000000 00000000000000000000000000000000 00000000000000000010111010100000 00110100011000111111111111111111 1
1 0 0 0 1 00000000000000001111111111111111 00000000000000000000000000000000 00000000000000000010111010100100 00000000011000000000000000010011 1
1 0 0 0 0 11111111111111111111111111111111 00000000000000000000000000000000 00000000000000000010111010100100 00000000011000000000000000010011 1
1 0 0 0 0 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000010111010101000 00000000000000000001100000010010 1
1 0 0 0 1 00000000000000010010011111100000 00000000000000000001100000010010 00000000000000000010111010101100 10101111101000110000010110100100 1
1 0 0 0 0 00000000000000010010011111100000 11111111111111111111111111111111 00000000000000000010111010101100 10101111101000110000010110100100 1
1 0 0 0 0 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000010111010110000 00000000010000000000000000010011 1
1 0 1 0 0 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000010111010110100 00000000000000000001000000010010 1
1 0 0 0 0 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000010111010110100 00000000000000000001000000010010 1
1 0 0 0 1 00000000000000010010011111100000 00000000000000000001000000010010 00000000000000000010111010111000 10101111101000100000010110101000 1
1 0 0 0 0 00000000000000010010011111100000 00000000000000000000000000000000 00000000000000000010111010111000 10101111101000100000010110101000 1
1 0 0 0 0 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000010111010111100 00111100000000101111111111111111 1
1 0 1 0 1 00000000000000001111111111111111 00000000000000000000000000000000 00000000000000000010111011000000 00110100010000101111111111111111 1
1 0 0 0 1 00000000000000001111111111111111 00000000000000000000000000000000 00000000000000000010111011000000 00110100010000101111111111111111 1
1 0 0 0 0 11111111111111110000000000000000 00000000000000000000000000000000 00000000000000000010111011000000 00110100010000101111111111111111 1
1 0 0 0 1 00000000000000001111111111111111 00000000000000000000000000000000 00000000000000000010111011000100 00000000010000000000000000010011 1
1 0 0 0 0 11111111111111111111111111111111 00000000000000000000000000000000 00000000000000000010111011000100 00000000010000000000000000010011 1
1 0 0 0 0 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000010111011001000 00000000000000000001000000010010 1
1 0 0 0 1 00000000000000010010011111100000 00000000000000000001000000010010 00000000000000000010111011001100 10101111101000100000010110101100 1
1 0 0 0 0 00000000000000010010011111100000 11111111111111111111111111111111 00000000000000000010111011001100 10101111101000100000010110101100 1
1 0 0 0 0 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000010111011010000 00000000001000000000000000010011 1
1 0 1 0 0 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000010111011010100 00000000000000000000100000010010 1
1 0 0 0 0 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000010111011010100 00000000000000000000100000010010 1
1 0 0 0 1 00000000000000010010011111100000 00000000000000000000100000010010 00000000000000000010111011011000 10101111101000010000010110110000 1
1 0 0 0 0 00000000000000010010011111100000 00000000000000000000000000000000 00000000000000000010111011011000 10101111101000010000010110110000 1
1 0 0 0 0 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000010111011011100 00111100000000011111111111111111 1
1 0 1 0 1 00000000000000001111111111111111 00000000000000000000000000000000 00000000000000000010111011100000 00110100001000011111111111111111 1
1 0 0 0 1 00000000000000001111111111111111 00000000000000000000000000000000 00000000000000000010111011100000 00110100001000011111111111111111 1
1 0 0 0 0 11111111111111110000000000000000 00000000000000000000000000000000 00000000000000000010111011100000 00110100001000011111111111111111 1
1 0 0 0 1 00000000000000001111111111111111 00000000000000000000000000000000 00000000000000000010111011100100 00000000001000000000000000010011 1
1 0 0 0 0 11111111111111111111111111111111 00000000000000000000000000000000 00000000000000000010111011100100 00000000001000000000000000010011 1
1 0 0 0 0 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000010111011101000 00000000000000000000100000010010 1
1 0 0 0 1 00000000000000010010011111100000 00000000000000000000100000010010 00000000000000000010111011101100 10101111101000010000010110110100 1
1 0 0 0 0 00000000000000010010011111100000 11111111111111111111111111111111 00000000000000000010111011101100 10101111101000010000010110110100 1
1 0 0 0 0 00000000000000000001111110011100 00000000000000000000000000000000 00000000000000000010111011110000 00000011111000000000000000001000 1
1 0 1 0 0 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000010111011110100 00000000000000000000000000010001 1
1 0 0 0 0 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000010111011110100 00000000000000000000000000010001 1
1 0 0 1 0 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000010111011111000 00000000000000000000000000010000 1
1 0 0 0 0 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000010111011111000 00000000000000000000000000000000 0
1 0 0 0 0 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000001111110011100 00001100000000000000100001110000 1
1 0 0 0 0 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000001111110100000 00001100000000000000101110111101 1
1 0 0 1 0 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000001111110100100 00001100000000000000110001010100 1
1 0 0 0 0 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000001111110100100 00000000000000000000000000000000 0
1 0 0 0 0 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000010000111000000 00111100000000000000000000000000 1
1 0 0 0 0 00000000000000000000000000000000 00000000000000000000000000000000 00000000000000000010000111000100 00110100000000000000000000000000 1
1 0 0 0 0 00000000000000000000000000000000 11111111111111111111111111111111 00000000000000000010000111001000 00111100000000010000000000000000 1
1 0 0 0 1 00000000000000000000000000000000 11111111111111111111111111111111 00000000000000000010000111001100 00110100001000010000000000000000 1
1 0 0 0 0 00000000000000000000000000000000 11111111111111111111111111111111 00000000000000000010000111001100 00110100001000010000000000000000 1
1 0 0 0 0 00000000000000000000000000000000 11111111111111111111111111111111 00000000000000000010000111010000 00111100000000100000000000000000 1
1 0 0 0 1 00000000000000000000000000000000 11111111111111111111111111111111 00000000000000000010000111010100 00110100010000100000000000000000 1
1 0 0 0 0 00000000000000000000000000000000 11111111111111111111111111111111 00000000000000000010000111010100 00110100010000100000000000000000 1
1 0 0 0 0 00000000000000000000000000000000 11111111111111111111111111111111 00000000000000000010000111011000 00111100000000110000000000000000 1
1 0 0 0 1 00000000000000000000000000000000 11111111111111111111111111111111 00000000000000000010000111011100 00110100011000110000000000000000 1
1 0 0 0 0 00000000000000000000000000000000 11111111111111111111111111111111 00000000000000000010000111011100 00110100011000110000000000000000 1
1 0 0 0 0 00000000000000000000000000000000 11111111111111111111111111111111 00000000000000000010000111100000 00111100000001000000000000000000 1
1 0 0 0 1 00000000000000000000000000000000 11111111111111111111111111111111 00000000000000000010000111100100 00110100100001000000000000000000 1
1 0 0 0 0 00000000000000000000000000000000 11111111111111111111111111111111 00000000000000000010000111100100 00110100100001000000000000000000 1
1 0 0 0 0 00000000000000000000000000000000 11111111111111111111111111111111 00000000000000000010000111101000 00111100000001010000000000000000 1
1 0 0 0 1 00000000000000000000000000000000 11111111111111111111111111111111 00000000000000000010000111101100 00110100101001010000000000000000 1
1 0 0 0 0 00000000000000000000000000000000 11111111111111111111111111111111 00000000000000000010000111101100 00110100101001010000000000000000 1
1 0 0 0 0 00000000000000000000000000000000 11111111111111111111111111111111 00000000000000000010000111110000 00111100000001100000000000000000 1
1 0 0 0 1 00000000000000000000000000000000 11111111111111111111111111111111 00000000000000000010000111110100 00110100110001100000000000000000 1
1 0 0 0 0 00000000000000000000000000000000 11111111111111111111111111111111 00000000000000000010000111110100 00110100110001100000000000000000 1
1 0 0 0 0 00000000000000000000000000000000 11111111111111111111111111111111 00000000000000000010000111111000 00111100000001110000000000000000 1
1 0 0 0 1 00000000000000000000000000000000 11111111111111111111111111111111 00000000000000000010000111111100 00110100111001110000000000000000 1
1 0 0 0 0 00000000000000000000000000000000 11111111111111111111111111111111 00000000000000000010000111111100 00110100111001110000000000000000 1
1 0 0 0 0 00000000000000000000000000000000 11111111111111111111111111111111 00000000000000000010001000000000 00111100000010000000000000000000 1
1 0 0 0 1 00000000000000000000000000000000 11111111111111111111111111111111 00000000000000000010001000000100 00110101000010000000000000000000 1
1 0 0 0 0 00000000000000000000000000000000 11111111111111111111111111111111 00000000000000000010001000000100 00110101000010000000000000000000 1
1 0 0 0 0 00000000000000000000000000000000 11111111111111111111111111111111 00000000000000000010001000001000 00111100000010010000000000000000 1
1 0 0 0 1 00000000000000000000000000000000 11111111111111111111111111111111 00000000000000000010001000001100 00110101001010010000000000000000 1
1 0 0 0 0 00000000000000000000000000000000 11111111111111111111111111111111 00000000000000000010001000001100 00110101001010010000000000000000 1
1 0 0 0 0 00000000000000000000000000000000 11111111111111111111111111111111 00000000000000000010001000010000 00111100000010100000000000000000 1
1 0 0 0 1 00000000000000000000000000000000 11111111111111111111111111111111 00000000000000000010001000010100 00110101010010100000000000000000 1
1 0 0 0 0 00000000000000000000000000000000 11111111111111111111111111111111 00000000000000000010001000010100 00110101010010100000000000000000 1
1 0 0 0 0 00000000000000000000000000000000 11111111111111111111111111111111 00000000000000000010001000011000 00111100000010110000000000000000 1
1 0 0 0 1 00000000000000000000000000000000 11111111111111111111111111111111 00000000000000000010001000011100 00110101011010110000000000000000 1
1 0 0 0 0 00000000000000000000000000000000 11111111111111111111111111111111 00000000000000000010001000011100 00110101011010110000000000000000 1
1 0 0 0 0 00000000000000000000000000000000 11111111111111111111111111111111 00000000000000000010001000100000 00111100000011000000000000000000 1
1 0 0 0 1 00000000000000000000000000000000 11111111111111111111111111111111 00000000000000000010001000100100 00110101100011000000000000000000 1
1 0 0 0 0 00000000000000000000000000000000 11111111111111111111111111111111 00000000000000000010001000100100 00110101100011000000000000000000 1
1 0 0 0 0 00000000000000000000000000000000 11111111111111111111111111111111 00000000000000000010001000101000 00111100000011010000000000000000 1
1 0 0 0 1 00000000000000000000000000000000 11111111111111111111111111111111 00000000000000000010001000101100 00110101101011010000000000000000 1
1 0 0 0 0 00000000000000000000000000000000 11111111111111111111111111111111 00000000000000000010001000101100 00110101101011010000000000000000 1
1 0 0 0 0 00000000000000000000000000000000 11111111111111111111111111111111 00000000000000000010001000110000 00111100000011100000000000000000 1
1 0 0 0 1 00000000000000000000000000000000 11111111111111111111111111111111 00000000000000000010001000110100 00110101110011100000000000000000 1
1 0 0 0 0 00000000000000000000000000000000 11111111111111111111111111111111 00000000000000000010001000110100 00110101110011100000000000000000 1
1 0 0 0 0 00000000000000000000000000000000 11111111111111111111111111111111 00000000000000000010001000111000 00111100000011110000000000000000 1
1 0 0 0 1 00000000000000000000000000000000 11111111111111111111111111111111 00000000000000000010001000111100 00110101111011110000000000000000 1
1 0 0 0 0 00000000000000000000000000000000 11111111111111111111111111111111 00000000000000000010001000111100 00110101111011110000000000000000 1
1 0 0 0 0 00000000000000000000000000000000 11111111111111111111111111111111 00000000000000000010001001000000 00111100000100000000000000000000 1
1 0 0 0 1 00000000000000000000000000000000 11111111111111111111111111111111 00000000000000000010001001000100 00110110000100000000000000000000 1
1 0 0 0 0 00000000000000000000000000000000 11111111111111111111111111111111 00000000000000000010001001000100 00110110000100000000000000000000 1
1 0 0 0 0 00000000000000000000000000000000 11111111111111111111111111111111 00000000000000000010001001001000 00111100000100010000000000000000 1
1 0 0 0 1 00000000000000000000000000000000 11111111111111111111111111111111 00000000000000000010001001001100 00110110001100010000000000000000 1
1 0 0 0 0 00000000000000000000000000000000 11111111111111111111111111111111 00000000000000000010001001001100 00110110001100010000000000000000 1
1 0 0 0 0 00000000000000000000000000000000 11111111111111111111111111111111 00000000000000000010001001010000 00111100000100100000000000000000 1
1 0 0 0 1 00000000000000000000000000000000 11111111111111111111111111111111 00000000000000000010001001010100 00110110010100100000000000000000 1
1 0 0 0 0 00000000000000000000000000000000 11111111111111111111111111111111 00000000000000000010001001010100 00110110010100100000000000000000 1
1 0 0 0 0 00000000000000000000000000000000 11111111111111111111111111111111 00000000000000000010001001011000 00111100000100110000000000000000 1
1 0 0 0 1 00000000000000000000000000000000 11111111111111111111111111111111 00000000000000000010001001011100 00110110011100110000000000000000 1
1 0 0 0 0 00000000000000000000000000000000 11111111111111111111111111111111 00000000000000000010001001011100 00110110011100110000000000000000 1
1 0 0 0 0 00000000000000000000000000000000 11111111111111111111111111111111 00000000000000000010001001100000 00111100000101000000000000000000 1
1 0 0 0 1 00000000000000000000000000000000 11111111111111111111111111111111 00000000000000000010001001100100 00110110100101000000000000000000 1
1 0 0 0 0 00000000000000000000000000000000 11111111111111111111111111111111 00000000000000000010001001100100 00110110100101000000000000000000 1
1 0 0 0 0 00000000000000000000000000000000 11111111111111111111111111111111 00000000000000000010001001101000 00111100000101010000000000000000 1
1 0 0 0 1 00000000000000000000000000000000 11111111111111111111111111111111 00000000000000000010001001101100 00110110101101010000000000000000 1
1 0 0 0 0 00000000000000000000000000000000 11111111111111111111111111111111 00000000000000000010001001101100 00110110101101010000000000000000 1
1 0 0 0 0 00000000000000000000000000000000 11111111111111111111111111111111 00000000000000000010001001110000 00111100000101100000000000000000 1
